Employee ID,Email Address,Name,First Name,Last Name,Job Level,Job Title,Is Manager,Office Location,Start Date,Gender,Department,Manager Employee ID,
2423,damien.vazquez@intervieworg.com,Damien K. Vazquez,Damien,Vazquez,5,Senior Account Manager,TRUE,Paris,3/15/11,male,Sales / Elbonia,432,
3199,lilianna.bolton@intervieworg.com,Lilianna I. Bolton,Lilianna,Bolton,5,Senior Architect,FALSE,Paris,2016-08-10,female,Residential Architecture,1997,
3746,hannah.yates@intervieworg.com,Hannah M. Yates,Hannah,Yates,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,6/10/12,,Public Policy,928,
3323,alvaro.rios@intervieworg.com,Alvaro K. Rios,Alvaro,Rios,6,Residential Architecture Manager-ⅤⅠ,TRUE,Paris,7/9/17,male,Residential Architecture,2149,
435,eduardo.mendoza@intervieworg.com,Eduardo E. Mendoza,Eduardo,Mendoza,7,Commercial Architecture Manager-ⅤⅠⅠ,TRUE,Paris,10/29/11,male,Commercial Architecture,888,
81,charleigh.sanchez@intervieworg.com,Charleigh Y. Sanchez,Charleigh,Sanchez,4,Account Manager-IV,FALSE,Cairo,2/18/17,female,Sales / Elbonia,1345,
3814,leo.jensen@intervieworg.com,Leo D. Jensen,Leo,Jensen,6,Staff Architect,FALSE,Paris,2/10/10,male,Industrial Architecture,142,
2403,aldo.sellers@intervieworg.com,Aldo F. Sellers,Aldo,Sellers,6,Staff Account Manager,FALSE,Paris,2/22/18,,Sales / China,824,
2843,andi.vargas@intervieworg.com,Andi X. Vargas,Andi,Vargas,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,6/2/17,female,Building Safety,2535,
3629,dylan.miranda@intervieworg.com,Dylan Y. Miranda,Dylan,Miranda,5,Senior Account Manager,TRUE,Paris,7/1/09,male,Sales / Saudi Arabia,2290,
188,augustus.holloway@intervieworg.com,Augustus G. Holloway,Augustus,Holloway,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,12/12/13,male,Public Policy,789,
1529,imani.cross@intervieworg.com,Imani T. Cross,Imani,Cross,6,Sales / Egypt Manager-ⅤⅠ,TRUE,Paris,1/30/07,female,Sales / Egypt,1140,
3838,paulina.ochoa@intervieworg.com,Paulina K. Ochoa,Paulina,Ochoa,5,Senior Architect,FALSE,Paris,3/25/10,female,Industrial Architecture,2526,
1470,lilith.hernandez@intervieworg.com,Lilith I. Hernandez,Lilith,Hernandez,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,12/30/14,female,Public Policy,855,
1476,baylee.carey@intervieworg.com,Baylee L. Carey,Baylee,Carey,8,Building Safety Director,TRUE,Paris,8/11/16,female,Building Safety,3315,
2089,maryam.sherman@intervieworg.com,Maryam R. Sherman,Maryam,Sherman,6,Residential Architecture Manager-ⅤⅠ,TRUE,Paris,1/8/17,female,Residential Architecture,2129,
1861,zendaya.daugherty@intervieworg.com,Zendaya X. Daugherty,Zendaya,Daugherty,4,Architect-IV,FALSE,Paris,12/18/16,female,Industrial Architecture,2776,
2472,barrett.bowers@intervieworg.com,Barrett Y. Bowers,Barrett,Bowers,1,Sales / Belgium Manager-Ⅰ,TRUE,Paris,8/31/16,male,Sales / Belgium,3693,
88,mabel.underwood@intervieworg.com,Mabel V. Underwood,Mabel,Underwood,8,Principal Compliance Officer,TRUE,Paris,4/18/07,female,Public Policy,544,
3155,bronson.wood@intervieworg.com,Bronson R. Wood,Bronson,Wood,1,Architect-Ⅰ,FALSE,Paris,4/26/16,male,Residential Architecture,8,
3480,eden.mcclain@intervieworg.com,Eden E. Mcclain,Eden,Mcclain,3,Residential Architecture Manager-ⅠⅠⅠ,TRUE,Paris,9/11/16,male,Residential Architecture,2848,
777,joslyn.parrish@intervieworg.com,Joslyn L. Parrish,Joslyn,Parrish,5,Senior Account Manager,FALSE,Paris,8/30/10,female,Sales / Libya,2275,
2324,romeo.skinner@intervieworg.com,Romeo N. Skinner,Romeo,Skinner,6,Sales / UK Manager-ⅤⅠ,TRUE,Paris,8/28/17,male,Sales / UK,1039,
360,frida.salinas@intervieworg.com,Frida L. Salinas,Frida,Salinas,6,Industrial Architecture Manager-ⅤⅠ,TRUE,Paris,7/25/10,female,Industrial Architecture,2983,
385,kaitlyn.bowers@intervieworg.com,Kaitlyn U. Bowers,Kaitlyn,Bowers,10,Vice President of Residential Architecture,TRUE,Paris,8/3/00,,Residential Architecture,694,
2603,giancarlo.hunt@intervieworg.com,Giancarlo M. Hunt,Giancarlo,Hunt,5,Senior Account Manager,FALSE,Paris,5/14/13,male,Sales / Egypt,2752,
2715,khalil.austin@intervieworg.com,Khalil S. Austin,Khalil,Austin,2,Architect-ⅠⅠ,FALSE,Paris,2/29/16,male,Residential Architecture,2463,
1183,landyn.solis@intervieworg.com,Landyn O. Solis,Landyn,Solis,6,Staff Architect,FALSE,Paris,10/20/15,male,Industrial Architecture,142,
1414,zuri.mays@intervieworg.com,Zuri Y. Mays,Zuri,Mays,5,Senior Account Manager,FALSE,Paris,3/20/15,female,Sales / Libya,2505,
769,anaya.santana@intervieworg.com,Anaya G. Santana,Anaya,Santana,6,Staff Compliance Officer,FALSE,Paris,12/17/06,female,Building Safety,741,
3177,melissa.robinson@intervieworg.com,Melissa Y. Robinson,Melissa,Robinson,5,Public Policy Manager-Ⅴ,TRUE,Paris,5/16/10,female,Public Policy,3316,
752,eliseo.curtis@intervieworg.com,Eliseo U. Curtis,Eliseo,Curtis,5,Senior Compliance Officer,FALSE,Paris,10/26/12,male,Building Safety,480,
2234,azariah.graves@intervieworg.com,Azariah L. Graves,Azariah,Graves,6,Staff Account Manager,FALSE,Paris,8/28/06,male,Sales / Elbonia,1007,
1444,oliver.hunter@intervieworg.com,Oliver Z. Hunter,Oliver,Hunter,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,7/20/17,,Sales / Libya,3808,
1806,maddison.johnson@intervieworg.com,Maddison A. Johnson,Maddison,Johnson,6,Staff Compliance Officer,FALSE,Paris,11/22/15,female,Building Safety,2501,
2669,salma.figueroa@intervieworg.com,Salma K. Figueroa,Salma,Figueroa,5,Senior Account Manager,FALSE,Paris,6/25/08,female,Sales / Saudi Arabia,3551,
3774,davis.cooke@intervieworg.com,Davis O. Cooke,Davis,Cooke,2,Account Manager-ⅠⅠ,FALSE,Cairo,12/30/15,,Sales / Elbonia,1323,
1296,emmeline.fischer@intervieworg.com,Emmeline M. Fischer,Emmeline,Fischer,2,Residential Architecture Manager-ⅠⅠ,TRUE,Paris,4/5/15,,Residential Architecture,1521,
1133,charlee.mora@intervieworg.com,Charlee Z. Mora,Charlee,Mora,2,Architect-ⅠⅠ,FALSE,Paris,11/19/17,female,Residential Architecture,2448,
355,margot.gallagher@intervieworg.com,Margot H. Gallagher,Margot,Gallagher,3,Sales / Belgium Manager-ⅠⅠⅠ,TRUE,Paris,2/24/18,female,Sales / Belgium,1964,
1383,yehuda.reese@intervieworg.com,Yehuda X. Reese,Yehuda,Reese,5,Senior Compliance Officer,FALSE,Paris,11/15/09,male,Building Safety,823,
3241,angie.bird@intervieworg.com,Angie C. Bird,Angie,Bird,3,Architect-ⅠⅠⅠ,FALSE,Paris,6/4/16,female,Residential Architecture,366,
2806,ally.brown@intervieworg.com,Ally A. Brown,Ally,Brown,6,Staff Architect,FALSE,Paris,1/20/13,female,Residential Architecture,1915,
2114,maxim.baird@intervieworg.com,Maxim A. Baird,Maxim,Baird,6,Staff Architect,FALSE,Paris,1/2/08,,Commercial Architecture,3167,
1349,maddox.barnett@intervieworg.com,Maddox B. Barnett,Maddox,Barnett,2,Building Safety Manager-ⅠⅠ,TRUE,Paris,7/4/16,male,Building Safety,3470,
3244,bridget.glass@intervieworg.com,Bridget H. Glass,Bridget,Glass,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,4/13/13,,Sales / China,1481,
3031,sylas.preston@intervieworg.com,Sylas B. Preston,Sylas,Preston,6,Staff Architect,FALSE,Paris,10/15/14,male,Commercial Architecture,2401,
381,conor.mckenzie@intervieworg.com,Conor N. Mckenzie,Conor,Mckenzie,5,Senior Account Manager,TRUE,Paris,9/20/15,male,Sales / Canada,3112,
1857,alianna.hodges@intervieworg.com,Alianna Y. Hodges,Alianna,Hodges,6,Staff Architect,FALSE,Paris,3/29/17,female,Residential Architecture,3037,
1477,kevin.shields@intervieworg.com,Kevin N. Shields,Kevin,Shields,2,Compliance Officer-ⅠⅠ,TRUE,Paris,5/29/14,male,Building Safety,3470,
3352,chaim.villarreal@intervieworg.com,Chaim Q. Villarreal,Chaim,Villarreal,1,Sales / Egypt Manager-Ⅰ,TRUE,Paris,10/21/17,male,Sales / Egypt,112,
2090,sophia.valdez@intervieworg.com,Sophia S. Valdez,Sophia,Valdez,5,Senior Architect,FALSE,Paris,7/14/12,,Residential Architecture,1410,
3798,matilda.benjamin@intervieworg.com,Matilda Q. Benjamin,Matilda,Benjamin,5,Senior Account Manager,TRUE,Mountain View,2/17/14,female,Sales / Russia,2365,
2626,mack.lowery@intervieworg.com,Mack G. Lowery,Mack,Lowery,5,Senior Account Manager,FALSE,Paris,7/8/13,male,Sales / Lugash,1356,
2365,christine.bates@intervieworg.com,Christine W. Bates,Christine,Bates,8,Sales / Russia Director,TRUE,Mountain View,2005-02-13,female,Sales / Russia,286,
611,bishop.stanley@intervieworg.com,Bishop N. Stanley,Bishop,Stanley,3,Architect-ⅠⅠⅠ,FALSE,Beijing,3/27/13,male,Commercial Architecture,2237,
3252,lilyanna.ryan@intervieworg.com,Lilyanna D. Ryan,Lilyanna,Ryan,5,Sales / Germany Manager-Ⅴ,TRUE,Mountain View,4/17/16,,Sales / Germany,3288,
3301,eliza.calhoun@intervieworg.com,Eliza Z. Calhoun,Eliza,Calhoun,1,Account Manager-Ⅰ,FALSE,Paris,7/10/16,female,Sales / Belgium,2527,
2884,mae.beard@intervieworg.com,Mae T. Beard,Mae,Beard,4,Compliance Officer-IV,FALSE,Paris,9/14/15,,Building Safety,2912,
166,jayleen.harrington@intervieworg.com,Jayleen E. Harrington,Jayleen,Harrington,2,Building Safety Manager-ⅠⅠ,TRUE,Paris,9/24/14,female,Building Safety,3589,
2812,zaria.nash@intervieworg.com,Zaria H. Nash,Zaria,Nash,4,Industrial Architecture Manager-IV,TRUE,Paris,8/31/17,female,Industrial Architecture,3660,
936,dorothy.zavala@intervieworg.com,Dorothy J. Zavala,Dorothy,Zavala,5,Sales / Mexico Manager-Ⅴ,TRUE,Paris,7/15/13,female,Sales / Mexico,71,
3758,carson.hanna@intervieworg.com,Carson V. Hanna,Carson,Hanna,4,Building Safety Manager-IV,TRUE,Paris,4/10/11,male,Building Safety,457,
3633,reyna.livingston@intervieworg.com,Reyna N. Livingston,Reyna,Livingston,2,Compliance Officer-ⅠⅠ,FALSE,Paris,3/20/18,,Building Safety,819,
1212,emilee.oconnell@intervieworg.com,Emilee N. Oconnell,Emilee,Oconnell,5,Senior Architect,FALSE,Paris,3/24/16,female,Residential Architecture,2346,
3346,ellie.ellison@intervieworg.com,Ellie B. Ellison,Ellie,Ellison,3,Industrial Architecture Manager-ⅠⅠⅠ,TRUE,Paris,12/9/13,female,Industrial Architecture,2294,
3217,monroe.fitzgerald@intervieworg.com,Monroe L. Fitzgerald,Monroe,Fitzgerald,3,Building Safety Manager-ⅠⅠⅠ,TRUE,Paris,5/12/12,,Building Safety,3550,
2421,malaysia.campos@intervieworg.com,Malaysia X. Campos,Malaysia,Campos,5,Senior Architect,FALSE,New York,10/10/14,female,Industrial Architecture,915,
1571,grant.ball@intervieworg.com,Grant E. Ball,Grant,Ball,2,Commercial Architecture Manager-ⅠⅠ,TRUE,Paris,6/8/14,male,Commercial Architecture,1932,
3689,gracelyn.hudson@intervieworg.com,Gracelyn F. Hudson,Gracelyn,Hudson,5,Senior Architect,FALSE,Paris,5/11/09,,Residential Architecture,494,
1990,stanley.johnson@intervieworg.com,Stanley N. Johnson,Stanley,Johnson,6,Staff Compliance Officer,TRUE,Paris,4/15/16,,Public Policy,88,
3249,charleigh.burnett@intervieworg.com,Charleigh S. Burnett,Charleigh,Burnett,4,Account Manager-IV,TRUE,Cairo,11/16/17,,Sales / Elbonia,233,
398,tomas.downs@intervieworg.com,Tomas B. Downs,Tomas,Downs,5,Senior Account Manager,FALSE,Mountain View,5/17/17,,Sales / Germany,994,
3586,jaxton.haney@intervieworg.com,Jaxton K. Haney,Jaxton,Haney,6,Sales / UK Manager-ⅤⅠ,TRUE,Paris,8/25/12,,Sales / UK,2494,
1614,musa.may@intervieworg.com,Musa Z. May,Musa,May,6,Sales / Elbonia Manager-ⅤⅠ,TRUE,Cairo,7/7/17,,Sales / Elbonia,1782,
1346,adilynn.conway@intervieworg.com,Adilynn I. Conway,Adilynn,Conway,2,Sales / Lugash Manager-ⅠⅠ,TRUE,Paris,9/4/17,female,Sales / Lugash,2893,
3664,gerardo.wilson@intervieworg.com,Gerardo E. Wilson,Gerardo,Wilson,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,10/27/12,male,Building Safety,3129,
2329,amiya.shah@intervieworg.com,Amiya L. Shah,Amiya,Shah,5,Senior Architect,FALSE,Beijing,7/22/09,female,Commercial Architecture,2404,
3517,grady.dunlap@intervieworg.com,Grady N. Dunlap,Grady,Dunlap,7,Sales / Belgium Manager-ⅤⅠⅠ,TRUE,Paris,4/2/17,male,Sales / Belgium,3497,
824,kyndall.kim@intervieworg.com,Kyndall L. Kim,Kyndall,Kim,6,Sales / China Manager-ⅤⅠ,TRUE,Paris,9/3/10,female,Sales / China,3570,
3072,ember.galvan@intervieworg.com,Ember A. Galvan,Ember,Galvan,2,Architect-ⅠⅠ,FALSE,Paris,11/10/14,,Residential Architecture,3357,
2431,conor.zimmerman@intervieworg.com,Conor Q. Zimmerman,Conor,Zimmerman,6,Staff Architect,FALSE,Paris,12/11/06,male,Residential Architecture,3021,
2437,skylar.hogan@intervieworg.com,Skylar X. Hogan,Skylar,Hogan,5,Senior Compliance Officer,FALSE,Paris,7/4/14,male,Public Policy,1089,
1394,riley.lynch@intervieworg.com,Riley P. Lynch,Riley,Lynch,6,Commercial Architecture Manager-ⅤⅠ,TRUE,Beijing,2/21/12,female,Commercial Architecture,1700,
1873,kannon.david@intervieworg.com,Kannon P. David,Kannon,David,1,Compliance Officer-Ⅰ,FALSE,Paris,12/2/16,male,Public Policy,3528,
951,isabelle.lutz@intervieworg.com,Isabelle G. Lutz,Isabelle,Lutz,2,Architect-ⅠⅠ,TRUE,Paris,5/7/15,female,Residential Architecture,3920,
1256,kai.brady@intervieworg.com,Kai D. Brady,Kai,Brady,8,Sales / Russia Director,TRUE,Mountain View,10/4/09,female,Sales / Russia,286,
1159,gabriela.acosta@intervieworg.com,Gabriela T. Acosta,Gabriela,Acosta,5,Senior Architect,FALSE,Beijing,6/20/10,female,Commercial Architecture,2645,
1901,phoenix.sherman@intervieworg.com,Phoenix V. Sherman,Phoenix,Sherman,3,Architect-ⅠⅠⅠ,FALSE,Paris,3/21/14,female,Industrial Architecture,2850,
1814,julianne.acevedo@intervieworg.com,Julianne Z. Acevedo,Julianne,Acevedo,6,Staff Account Manager,FALSE,Cairo,3/29/09,female,Sales / Elbonia,1260,
1572,emiliano.stark@intervieworg.com,Emiliano I. Stark,Emiliano,Stark,9,Distinguished Architect,TRUE,Paris,10/6/16,male,Industrial Architecture,1601,
1950,armani.quinn@intervieworg.com,Armani O. Quinn,Armani,Quinn,6,Staff Account Manager,FALSE,Paris,10/11/13,female,Sales / Lugash,335,
346,rohan.glover@intervieworg.com,Rohan Z. Glover,Rohan,Glover,5,Sales / Lugash Manager-Ⅴ,TRUE,Paris,8/13/09,male,Sales / Lugash,1069,
1085,cristopher.cordova@intervieworg.com,Cristopher F. Cordova,Cristopher,Cordova,5,Senior Architect,FALSE,Paris,6/26/15,male,Residential Architecture,3085,
2356,cason.powell@intervieworg.com,Cason I. Powell,Cason,Powell,7,Industrial Architecture Manager-ⅤⅠⅠ,TRUE,Paris,12/9/05,male,Industrial Architecture,1572,
3202,maeve.wu@intervieworg.com,Maeve W. Wu,Maeve,Wu,6,Staff Compliance Officer,FALSE,Paris,1/31/15,female,Public Policy,2056,
1399,presley.hood@intervieworg.com,Presley V. Hood,Presley,Hood,3,Architect-ⅠⅠⅠ,FALSE,Paris,4/26/15,female,Residential Architecture,2161,
969,ariel.goodwin@intervieworg.com,Ariel Z. Goodwin,Ariel,Goodwin,3,Compliance Officer-ⅠⅠⅠ,TRUE,Paris,5/18/13,female,Public Policy,3753,
3420,kensington.rivera@intervieworg.com,Kensington P. Rivera,Kensington,Rivera,5,Sales / Canada Manager-Ⅴ,TRUE,Paris,5/5/13,female,Sales / Canada,3332,
482,alexander.reyes@intervieworg.com,Alexander R. Reyes,Alexander,Reyes,10,Vice President of Commercial Architecture,TRUE,Paris,6/18/03,male,Commercial Architecture,694,
2700,brynn.jensen@intervieworg.com,Brynn W. Jensen,Brynn,Jensen,6,Staff Account Manager,FALSE,Paris,3/26/06,female,Sales / Canada,1652,
22,bruce.holmes@intervieworg.com,Bruce U. Holmes,Bruce,Holmes,1,Architect-Ⅰ,FALSE,Paris,1/12/18,male,Residential Architecture,1703,
1292,delilah.vaughan@intervieworg.com,Delilah V. Vaughan,Delilah,Vaughan,5,Senior Compliance Officer,FALSE,Paris,1/12/17,female,Building Safety,2110,
3962,jared.west@intervieworg.com,Jared U. West,Jared,West,7,Senior Staff Architect,TRUE,Paris,8/27/05,male,Industrial Architecture,1601,
3585,colin.michael@intervieworg.com,Colin Z. Michael,Colin,Michael,5,Senior Account Manager,FALSE,Mountain View,9/20/15,male,Sales / Germany,1565,
1966,edith.hubbard@intervieworg.com,Edith M. Hubbard,Edith,Hubbard,5,Senior Compliance Officer,FALSE,Paris,5/2/17,female,Building Safety,744,
2557,zoie.mcconnell@intervieworg.com,Zoie N. Mcconnell,Zoie,Mcconnell,6,Sales / Russia Manager-ⅤⅠ,TRUE,Mountain View,8/3/15,female,Sales / Russia,561,
3490,joshua.ali@intervieworg.com,Joshua I. Ali,Joshua,Ali,2,Sales / Russia Manager-ⅠⅠ,TRUE,Mountain View,,,Sales / Russia,3157,
425,lochlan.villanueva@intervieworg.com,Lochlan I. Villanueva,Lochlan,Villanueva,3,Architect-ⅠⅠⅠ,FALSE,Paris,12/30/15,,Commercial Architecture,2511,
1266,wayne.howard@intervieworg.com,Wayne B. Howard,Wayne,Howard,6,Staff Architect,FALSE,Paris,7/22/12,male,Residential Architecture,1997,
291,rory.harrison@intervieworg.com,Rory K. Harrison,Rory,Harrison,5,Sales / Egypt Manager-Ⅴ,TRUE,Paris,8/4/15,male,Sales / Egypt,490,
1177,camdyn.strickland@intervieworg.com,Camdyn U. Strickland,Camdyn,Strickland,5,Sales / Russia Manager-Ⅴ,TRUE,Mountain View,1/26/12,male,Sales / Russia,1256,
3639,marianna.waller@intervieworg.com,Marianna U. Waller,Marianna,Waller,5,Senior Architect,FALSE,Paris,2/25/17,female,Residential Architecture,3393,
1590,lea.lozano@intervieworg.com,Lea I. Lozano,Lea,Lozano,4,Sales / Mexico Manager-IV,TRUE,Paris,8/15/15,female,Sales / Mexico,3648,
228,ismael.padilla@intervieworg.com,Ismael D. Padilla,Ismael,Padilla,5,Senior Account Manager,FALSE,Paris,6/20/16,male,Sales / Kazakhstan,3898,
767,emory.walter@intervieworg.com,Emory B. Walter,Emory,Walter,5,Industrial Architecture Manager-Ⅴ,TRUE,Paris,12/14/11,female,Industrial Architecture,1337,
3089,moises.weiss@intervieworg.com,Moises I. Weiss,Moises,Weiss,6,Staff Architect,FALSE,Paris,10/1/10,male,Industrial Architecture,2526,
2275,benson.hurley@intervieworg.com,Benson M. Hurley,Benson,Hurley,7,Sales / Libya Manager-ⅤⅠⅠ,TRUE,Paris,6/19/05,male,Sales / Libya,1865,
1108,ingrid.vance@intervieworg.com,Ingrid C. Vance,Ingrid,Vance,4,Account Manager-IV,FALSE,Paris,12/31/15,female,Sales / Lugash,384,
225,cherish.ross@intervieworg.com,Cherish A. Ross,Cherish,Ross,2,Compliance Officer-ⅠⅠ,FALSE,Paris,9/22/15,,Building Safety,1707,
1275,kaelyn.gonzalez@intervieworg.com,Kaelyn V. Gonzalez,Kaelyn,Gonzalez,7,Sales / Egypt Manager-ⅤⅠⅠ,TRUE,Paris,7/10/16,female,Sales / Egypt,1471,
1059,brianna.peters@intervieworg.com,Brianna Q. Peters,Brianna,Peters,5,Senior Account Manager,FALSE,Paris,11/28/10,female,Sales / Libya,1616,
1958,zayden.forbes@intervieworg.com,Zayden A. Forbes,Zayden,Forbes,3,Compliance Officer-ⅠⅠⅠ,FALSE,Paris,9/29/16,male,Public Policy,202,
229,joziah.hendricks@intervieworg.com,Joziah L. Hendricks,Joziah,Hendricks,4,Sales / Lugash Manager-IV,TRUE,Paris,11/8/11,male,Sales / Lugash,1523,
812,kristina.dorsey@intervieworg.com,Kristina C. Dorsey,Kristina,Dorsey,6,Staff Compliance Officer,FALSE,Paris,1/3/07,female,Building Safety,3904,
2070,susan.gay@intervieworg.com,Susan M. Gay,Susan,Gay,1,Account Manager-Ⅰ,TRUE,Paris,12/26/16,female,Sales / Libya,3138,
402,jacob.pineda@intervieworg.com,Jacob X. Pineda,Jacob,Pineda,6,Staff Compliance Officer,FALSE,Paris,9/7/06,,Building Safety,1828,
38,zayne.farley@intervieworg.com,Zayne G. Farley,Zayne,Farley,5,Senior Account Manager,FALSE,Paris,10/25/13,male,Sales / Lugash,3183,
1390,brett.fritz@intervieworg.com,Brett M. Fritz,Brett,Fritz,1,Architect-Ⅰ,FALSE,Paris,1/22/17,male,Residential Architecture,1319,
838,nicholas.morse@intervieworg.com,Nicholas X. Morse,Nicholas,Morse,6,Residential Architecture Manager-ⅤⅠ,TRUE,Paris,2/25/17,male,Residential Architecture,3359,
3627,liliana.higgins@intervieworg.com,Liliana B. Higgins,Liliana,Higgins,1,Sales / Lugash Manager-Ⅰ,TRUE,Paris,3/19/18,female,Sales / Lugash,2246,
1012,aiden.middleton@intervieworg.com,Aiden B. Middleton,Aiden,Middleton,3,Account Manager-ⅠⅠⅠ,FALSE,Paris,5/26/13,,Sales / Lugash,176,
805,lily.mclean@intervieworg.com,Lily D. Mclean,Lily,Mclean,3,Account Manager-ⅠⅠⅠ,FALSE,Mountain View,3/5/13,female,Sales / UK,471,
1531,zion.pruitt@intervieworg.com,Zion G. Pruitt,Zion,Pruitt,5,Sales / Mexico Manager-Ⅴ,TRUE,Paris,7/8/11,male,Sales / Mexico,71,
56,josie.daugherty@intervieworg.com,Josie N. Daugherty,Josie,Daugherty,1,Building Safety Manager-Ⅰ,TRUE,Paris,1/27/17,female,Building Safety,3972,
3277,khaleesi.hawkins@intervieworg.com,Khaleesi W. Hawkins,Khaleesi,Hawkins,5,Senior Compliance Officer,FALSE,Paris,6/15/17,,Building Safety,2746,
1091,faye.vang@intervieworg.com,Faye R. Vang,Faye,Vang,2,Industrial Architecture Manager-ⅠⅠ,TRUE,New York,5/20/14,,Industrial Architecture,3634,
1132,elaine.henderson@intervieworg.com,Elaine V. Henderson,Elaine,Henderson,5,Building Safety Manager-Ⅴ,TRUE,Paris,9/27/11,,Building Safety,2422,
